Timestamp,Machine_ID,Operation_Mode,Temperature_C,Vibration_Hz,Power_Consumption_kW,Network_Latency_ms,Packet_Loss_%,Quality_Control_Defect_Rate_%,Production_Speed_units_per_hr,Predictive_Maintenance_Score,Error_Rate_%,Efficiency_Status,Year,Month,Day,Hour,Shift,Energy_Efficiency,Maintenance_Risk
2024-01-01 20:47:00,10,Maintenance,70.91627507746063,4.905855939645424,6.80377576263332,40.182667812989166,4.955249631596364,5.780443596224735,185.83923122883456,0.0323776681270608,13.75296382486836,Low,2024,January,Monday,20,Evening,27.31,High
2024-01-01 20:48:00,26,Active,40.67819810792556,0.1457175945348429,9.040117592855957,21.21185905702485,3.424833939468055,6.411250439499941,224.8895037678647,0.6086535758668795,11.968310749804733,Low,2024,January,Monday,20,Evening,24.88,High
2024-01-01 20:49:00,41,Active,30.738346280533356,3.2282983366874696,3.1921567425136903,47.992330395315015,1.5178916606669168,0.5538890719394596,117.9824069003989,0.4527077234512606,6.54586085385661,Low,2024,January,Monday,20,Evening,36.96,High
2024-01-01 20:50:00,35,Active,78.76745666848177,2.623455055528899,2.995858903363808,16.864786940336444,3.2941641310574985,3.670222155309626,445.3532451130831,0.730904360188046,7.0415365424356615,Low,2024,January,Monday,20,Evening,148.66,High
2024-01-01 20:51:00,25,Active,82.61018793967929,1.8793671709307809,8.93345628982217,40.24924194123179,0.6453622876284965,6.554990846489157,135.67935871555812,0.9328074124699212,6.427201174666112,Low,2024,January,Monday,20,Evening,15.19,High
2024-01-01 20:52:00,26,Active,81.35621545545105,4.43883496354442,6.745790307589656,32.727442578210194,3.383006601824647,8.536830080809043,187.3373541275284,0.7920400264967631,5.519384951852123,Low,2024,January,Monday,20,Evening,27.77,High
2024-01-01 20:53:00,11,Active,30.23570841514847,3.833235714386966,2.208819341517436,8.602898827384644,0.4313317322916526,0.3343122455848002,126.99430885896366,0.7179030985691901,13.903779575959758,Low,2024,January,Monday,20,Evening,57.49,High
2024-01-01 20:54:00,38,Active,31.740255757987835,1.971657303549886,1.6025409142847449,33.14430287109672,4.558802541659281,5.599022077906952,102.09796044059256,0.2750927456963645,14.771171916035865,Low,2024,January,Monday,20,Evening,63.71,High
2024-01-01 20:55:00,2,Idle,74.76779652534779,2.204376601514576,1.876264932360713,46.37469930107075,3.9676413230371295,8.269601909303695,99.64167743579624,0.2798580090006259,6.619722678070174,Low,2024,January,Monday,20,Evening,53.11,High
2024-01-01 20:56:00,7,Idle,83.19008576220389,2.6459064704544426,2.1233686473394453,39.19035694837285,1.0940866544945531,6.002066610796568,230.45797355717184,0.499689356714412,8.215353696430034,Low,2024,January,Monday,20,Evening,108.53,High
2024-01-01 20:57:00,18,Active,33.92676623308897,2.3208875518404994,3.641075314695981,25.5220721383144,3.1713196003792614,1.5800907713616807,294.3830750763167,0.8577590838205394,11.862150408294935,Low,2024,January,Monday,20,Evening,80.85,High
2024-01-01 20:58:00,27,Active,73.33495961705093,0.135553093874896,6.495499063872037,44.20341585746358,1.822998128852604,4.070248467962399,253.18833267306889,0.9912807520521336,7.131869498584157,Low,2024,January,Monday,20,Evening,38.98,High
2024-01-01 20:59:00,34,Active,65.11299583112088,2.273095568141077,9.314014304413131,1.3955159051366794,0.3669449257578483,8.540332000229814,98.34157044546966,0.8577901733808727,11.602411798279103,Low,2024,January,Monday,20,Evening,10.56,High
2024-01-01 21:00:00,27,Active,55.121539864178416,0.9552762728639153,1.951842402870756,32.17052296189662,4.926624929843762,9.109112036540782,350.44250362026963,0.5572044025667907,0.803351674110151,Medium,2024,January,Monday,21,Evening,179.54,High
2024-01-01 21:01:00,17,Idle,73.29873505863844,1.4400357800201151,4.69436741385155,32.89420210595962,4.134221298113923,2.1562212189371808,239.19593713854312,0.2524295774739977,9.084588160187351,Low,2024,January,Monday,21,Evening,50.95,High
2024-01-01 21:02:00,43,Idle,81.02473968156927,4.987629804649941,6.293504581568815,47.35278925334167,2.740431266992605,7.031614617037144,94.94783075056108,0.3713313990524886,6.51595304737391,Low,2024,January,Monday,21,Evening,15.09,High
2024-01-01 21:03:00,44,Idle,76.3406497417519,1.631318261173427,9.084536566842605,31.28402887672201,1.868833563455583,2.238913768496972,341.5645798979357,0.4148202536036121,0.6427766786021,Medium,2024,January,Monday,21,Evening,37.6,High
2024-01-01 21:04:00,24,Active,66.06624061842344,0.329503416073029,9.301027533232752,39.110259628170056,1.977618982727607,1.747125018690956,224.16539604076343,0.5307690734533925,4.707600230014754,Medium,2024,January,Monday,21,Evening,24.1,High
2024-01-01 21:05:00,25,Active,39.81245816458154,0.9625446164307064,6.06555455446208,19.315786253405246,3.626587193254045,0.0843663647791714,64.78887511770161,0.674617390061109,7.083763495839209,Low,2024,January,Monday,21,Evening,10.68,High
2024-01-01 21:06:00,7,Active,35.800475155373015,4.305106526445966,4.23177872165473,30.321265983727105,3.76869535199273,2.904677497204511,464.58881331151264,0.2867746190753191,2.9903270204866006,Medium,2024,January,Monday,21,Evening,109.79,High
2024-01-01 21:07:00,6,Active,50.25731495273308,0.5868937517101945,1.5349075624383588,14.66364878528302,0.0704489056903395,8.784420318292094,377.3560577709865,0.7365513564324757,1.940240955133184,Medium,2024,January,Monday,21,Evening,245.85,High
2024-01-01 21:08:00,24,Active,50.784838771187815,0.4253330791725676,6.118664405186699,7.157559448859801,0.9497094382229088,6.059934382664568,467.4260811463631,0.4241901093331334,3.2292142848097938,Medium,2024,January,Monday,21,Evening,76.39,High
2024-01-01 21:09:00,33,Maintenance,57.606305689343685,2.424915755349172,3.297919473749417,35.563516234760954,3.9702908339895,4.305066133871407,141.36740873748994,0.7292666384431296,3.623573395737367,Low,2024,January,Monday,21,Evening,42.87,High
2024-01-01 21:10:00,49,Idle,48.62737091122322,3.3211987485646906,2.4768518120792367,33.29852597218534,3.5413129377598525,0.9737945394548808,284.15089581335417,0.1751737352166046,8.192299889504152,Low,2024,January,Monday,21,Evening,114.72,High
2024-01-01 21:11:00,29,Active,57.02788360204732,2.9817104465726225,7.392573044191146,38.27768065910672,3.8061493327349214,5.708753047002969,246.2823427606621,0.1865942993280954,13.268366721805064,Low,2024,January,Monday,21,Evening,33.31,High
2024-01-01 21:12:00,43,Idle,89.72602652305659,0.2142908123373219,2.5837574810435484,12.837744987186593,0.1250900442281594,1.8728994211216263,371.8238992189258,0.5316384300808297,6.631069041204546,Low,2024,January,Monday,21,Evening,143.91,High
2024-01-01 21:13:00,22,Active,53.70043122851826,3.704422025443839,6.5314633010237815,34.17037874878246,2.9442735798415964,2.690569544041768,436.1902419405842,0.2551060177074079,9.290317659817532,Low,2024,January,Monday,21,Evening,66.78,High
2024-01-01 21:14:00,26,Active,50.94263210321528,0.9095610532922686,8.26136960121289,46.6100560561493,0.6663175038574876,9.819475406076164,250.36057626147985,0.5387823729609241,4.199774709222635,Medium,2024,January,Monday,21,Evening,30.3,High
2024-01-01 21:15:00,28,Idle,58.1442314076682,0.3868376127755545,9.303485383188946,45.37336204396559,2.099209467793224,2.90136293023336,485.2384279125354,0.5917799440666348,5.4758264821708496,Low,2024,January,Monday,21,Evening,52.16,High
2024-01-01 21:16:00,50,Active,72.83691598723102,3.410681916728341,1.8338884468895216,31.47364344205816,0.578889963134232,9.940860440820751,448.40041189288337,0.0869958477118919,1.4307913153843923,High,2024,January,Monday,21,Evening,244.51,High
2024-01-01 21:17:00,21,Active,82.14240994231007,3.6450833821420394,8.454721376068456,49.60260384758789,1.1040340343798527,7.001608994884739,363.453416981035,0.1104941859318545,13.805578636360318,Low,2024,January,Monday,21,Evening,42.99,High
2024-01-01 21:18:00,49,Active,52.06323047634474,2.6127445939189395,4.448571203678963,25.84697301880946,0.9583605955588504,7.86622614625191,203.50947362414607,0.1689529183282089,10.627672170788475,Low,2024,January,Monday,21,Evening,45.75,High
2024-01-01 21:19:00,7,Active,75.52684842306633,1.4478537689902702,2.5920560851887062,2.6937030208704345,4.10265213868741,7.862995873481636,384.578363544635,0.4447889848837513,0.2966599993959745,Medium,2024,January,Monday,21,Evening,148.37,High
2024-01-01 21:20:00,17,Idle,32.64979996705201,3.168262665922761,3.5588505830515778,11.67275762993905,2.257309560381773,5.859889330371281,143.357642101711,0.1071645492262159,11.385017682852352,Low,2024,January,Monday,21,Evening,40.28,High
2024-01-01 21:21:00,20,Idle,65.49936249665328,1.1161726356057846,4.202261498840655,2.9735523525660783,4.44157344583008,5.97316066042251,465.9233389644388,0.3969416052357805,6.49796058117898,Low,2024,January,Monday,21,Evening,110.87,High
2024-01-01 21:22:00,41,Active,80.76303050117772,4.42156851110641,7.2151700124042595,33.63562811178551,3.163898537933957,4.585808303811852,126.28618853747834,0.6241535485290783,9.906478634676796,Low,2024,January,Monday,21,Evening,17.5,High
2024-01-01 21:23:00,49,Active,40.84946564307632,4.438167135607449,2.691132539886486,36.5309091289925,1.8524519230057712,8.30258969161681,287.8209841797266,0.1094633530184173,11.58024431819956,Low,2024,January,Monday,21,Evening,106.95,High
2024-01-01 21:24:00,20,Active,66.10638835745694,2.5723033831128377,1.6256109325838228,14.363719721347003,4.169946861288002,8.629306468739536,256.6273096772488,0.4582537207516378,14.196897034305898,Low,2024,January,Monday,21,Evening,157.87,High
2024-01-01 21:25:00,22,Maintenance,87.66145584165324,3.6543819712786014,7.081570572164227,48.55611472775389,0.2081430809793177,2.0255601669570265,451.4760628579497,0.3770401206707741,13.564978516339783,Low,2024,January,Monday,21,Evening,63.75,High
2024-01-01 21:26:00,28,Active,38.46115713605092,0.4266835344497508,4.484608155103046,7.404808745257213,3.338278544638156,8.04056182714562,55.97131997058098,0.3400118355202615,4.424080066622313,Low,2024,January,Monday,21,Evening,12.48,High
2024-01-01 21:27:00,40,Idle,82.01048378659436,4.926184221006954,5.128287677585101,29.612739312702438,4.791564759235233,3.32347091398384,288.2527553900894,0.554202831787266,3.7662101164178727,Medium,2024,January,Monday,21,Evening,56.21,High
2024-01-01 21:28:00,49,Active,73.9886337661074,2.99335217135264,3.8494471783114728,21.901200970904146,4.310166353829397,7.456976216450495,366.89566625105056,0.6584392559463157,8.129345913888931,Low,2024,January,Monday,21,Evening,95.31,High
2024-01-01 21:29:00,7,Active,49.24567117857731,1.234756192749178,5.500120775261088,16.24700501828611,0.4637589744897946,2.526605187655492,111.96252378017364,0.1235501653892019,3.5442229475582208,Low,2024,January,Monday,21,Evening,20.36,High
2024-01-01 21:30:00,1,Active,79.10550665648483,4.857601561641104,4.041684413387872,34.727265622355326,0.8441554175441068,5.544373755157021,105.37650634878688,0.6592811472650927,9.843789062175189,Low,2024,January,Monday,21,Evening,26.07,High
2024-01-01 21:31:00,32,Active,72.37343673926509,2.200798329699942,3.599489079858692,21.41272232742245,3.183040318990612,8.504258968160842,395.3034174035799,0.5153370972903691,1.461784055907383,Medium,2024,January,Monday,21,Evening,109.82,High
2024-01-01 21:32:00,13,Active,73.34161798100055,2.408669151312242,5.715666253931652,4.456306912574588,4.949796260694867,0.1670853907217606,175.372527659843,0.8066609590466277,0.1314057593432205,Low,2024,January,Monday,21,Evening,30.68,High
2024-01-01 21:33:00,30,Active,81.2577876730609,3.972267452912242,3.3990613897756146,30.03107073164484,1.3374933660010853,0.2359640110737182,497.1244931824544,0.9734807070600582,4.118908139680718,Medium,2024,January,Monday,21,Evening,146.25,High
2024-01-01 21:34:00,23,Idle,49.16199144468429,4.8339096769525405,7.235340224450246,28.655659295891816,0.1076835342071574,8.253325454037347,234.694863082542,0.4030341300577217,4.2482372293574,Medium,2024,January,Monday,21,Evening,32.44,High
2024-01-01 21:35:00,19,Idle,84.49180552130358,3.638724348960584,9.523366952042322,8.14404558511031,0.907197825716266,2.240292576778588,323.3755573920964,0.3316577102930986,5.5761471505005735,Low,2024,January,Monday,21,Evening,33.96,High
2024-01-01 21:36:00,32,Active,42.65696923067596,1.516998457858421,4.968231273320371,28.804022913737068,2.0169617581390424,1.781522816552017,400.72963709496537,0.2614039838361736,5.781006290201719,Low,2024,January,Monday,21,Evening,80.66,High
2024-01-01 21:37:00,30,Active,47.0393437291042,2.759107419569691,8.718349173368619,2.602558505828254,0.0706347719010941,3.34218511714946,195.7738616392564,0.7851259040372014,3.853887914605338,Low,2024,January,Monday,21,Evening,22.46,High
2024-01-01 21:38:00,29,Active,52.59081723260186,1.2045865463691876,6.836216892096411,11.891768648940849,0.3628954057959083,6.825526869913984,163.9731004857659,0.650008901502364,14.913205666851626,Low,2024,January,Monday,21,Evening,23.99,High
2024-01-01 21:39:00,49,Idle,71.71359991887005,0.7188980999179431,2.680189564671952,27.66654001638669,0.8699060428815886,8.948347185344868,494.0483517090351,0.3736571482295968,7.407809090673,Low,2024,January,Monday,21,Evening,184.33,High
2024-01-01 21:40:00,45,Idle,34.48370884038713,4.868603571624169,2.50173081299748,25.091528203471334,2.307980859201719,1.7385208653895967,317.3979827643267,0.9968651892696212,1.901517754033339,Medium,2024,January,Monday,21,Evening,126.87,High
2024-01-01 21:41:00,29,Idle,45.10966473713798,2.5848421483606496,7.660037646794173,12.053092339031403,3.098806639465677,0.6445150366922558,174.71397062247144,0.9717912300056406,12.287840528636544,Low,2024,January,Monday,21,Evening,22.81,High
2024-01-01 21:42:00,30,Active,55.58887671646566,3.124368612191569,7.951112240818217,1.8896796828740063,1.2880712834876484,0.9855021826233924,185.84766514160427,0.8217639323066798,11.132930184725836,Low,2024,January,Monday,21,Evening,23.37,High
2024-01-01 21:43:00,16,Active,51.2063949604041,2.034097203196219,5.731216156061598,5.767808500486273,2.47251933991381,4.769765630702414,279.4764213672321,0.029980452159215,5.657441282403093,Low,2024,January,Monday,21,Evening,48.76,High
2024-01-01 21:44:00,40,Active,87.0482800258863,0.3788969232414287,7.8854707532088275,2.5049758654829213,0.8929694532794419,8.23745626456845,303.8489857473505,0.2148399899991081,14.59982217530991,Low,2024,January,Monday,21,Evening,38.53,High
2024-01-01 21:45:00,19,Idle,39.55427861127629,2.9809753675098816,5.105657818765021,19.05467087929971,2.338562357892861,1.4790002786010636,251.17801388686283,0.565840054522164,7.893182765250779,Low,2024,January,Monday,21,Evening,49.2,High
2024-01-01 21:46:00,18,Active,33.44064738396251,3.660108324701054,8.794427100829925,4.5667382454358885,3.3300626578152603,0.7644847156341295,74.11157239219918,0.6395449336152084,10.801266815377575,Low,2024,January,Monday,21,Evening,8.43,High
2024-01-01 21:47:00,1,Active,55.96569419371526,2.411524234367687,5.001902869829912,47.8001445245009,1.7540356541969593,7.100480296812783,260.004848766152,0.0668976733853125,3.513933795960652,Medium,2024,January,Monday,21,Evening,51.98,High
2024-01-01 21:48:00,14,Active,38.077795700709366,4.720469257652453,5.137879587493243,48.61886920880829,4.393167178997323,8.0612482613726,63.709576929201496,0.5233903004204153,0.9395840581286674,Low,2024,January,Monday,21,Evening,12.4,High
2024-01-01 21:49:00,47,Active,60.65521078046682,3.4269950189228675,9.984839642075386,6.863618883712727,1.253256080923462,5.619593971007798,437.8340531895582,0.4407903597819106,14.519086329684471,Low,2024,January,Monday,21,Evening,43.85,High
2024-01-01 21:50:00,50,Idle,33.09070179363032,2.3469103934048,4.42829069882266,21.68431495796333,3.0945364351076665,6.699645139169554,227.0559992244636,0.2792540013975884,9.56203313711417,Low,2024,January,Monday,21,Evening,51.27,High
2024-01-01 21:51:00,2,Active,85.34923315132576,0.3881958393145535,3.80458964156208,43.46100837266273,1.142272858599113,3.4835466747225183,71.86515560418015,0.8061954530020852,14.577747489576929,Low,2024,January,Monday,21,Evening,18.89,High
2024-01-01 21:52:00,28,Active,47.868315891185226,2.851143464642346,5.032518667137089,26.916851043736106,4.471292539986854,1.6126004633461644,328.48024119758475,0.8446039349946871,3.574264021569808,Medium,2024,January,Monday,21,Evening,65.27,High
2024-01-01 21:53:00,49,Active,49.51514885889984,0.8717069971774878,6.569544467398478,38.92616996627539,0.7482531677953863,1.3530174714539622,138.3745423753484,0.9648221495063144,3.803812274463978,Low,2024,January,Monday,21,Evening,21.06,High
2024-01-01 21:54:00,50,Active,58.78494546187274,2.562360510368113,8.83573813388803,14.990559944690585,1.981819254933072,9.334108700879266,112.5926448943682,0.6229556132744329,6.703037649489735,Low,2024,January,Monday,21,Evening,12.74,High
2024-01-01 21:55:00,30,Active,45.22487094535979,2.837414392251424,8.667945809663074,15.839609532324593,1.6907012556778056,8.669755433507923,437.8593728412672,0.7756364743096565,10.291694397620116,Low,2024,January,Monday,21,Evening,50.51,High
2024-01-01 21:56:00,38,Active,45.705866548563606,3.379435408297621,4.1855577233620735,35.54443577379413,4.633022805726973,0.4780991221402142,95.33305250340564,0.4167378368573574,6.705075450991073,Low,2024,January,Monday,21,Evening,22.78,High
2024-01-01 21:57:00,4,Active,81.79626666062543,2.194905080264965,2.6838794969891118,8.946183987394633,2.9210556018827543,1.7943076365103727,152.93514727794002,0.1001108566322775,0.0117680983329976,Low,2024,January,Monday,21,Evening,56.98,High
2024-01-01 21:58:00,1,Active,82.93191602203008,2.214290638425559,3.160114469324036,40.75480072785022,1.034000531210442,5.904653280309896,133.24774200283792,0.9136954613482644,10.839887548925994,Low,2024,January,Monday,21,Evening,42.17,High
2024-01-01 21:59:00,8,Active,33.405261573739395,0.5131235894327384,6.099884769593432,47.04398871561399,1.397753448245902,2.3457845534845987,494.4218770882183,0.3643455482131085,0.3354416571487328,High,2024,January,Monday,21,Evening,81.05,High
2024-01-01 22:00:00,29,Active,42.50381063501536,4.914672054978689,7.554937067506872,36.510822108943565,1.837082245476876,4.0124567739514045,442.5393716278717,0.4073180575311513,9.341328369326527,Low,2024,January,Monday,22,Evening,58.58,High
2024-01-01 22:01:00,39,Idle,61.24276595530458,2.6616208559962384,7.524903243948952,42.72219084537532,4.557211690028455,5.179642216741592,150.49999071931796,0.4573770680715104,11.17279274489597,Low,2024,January,Monday,22,Evening,20.0,High
2024-01-01 22:02:00,3,Active,89.69250485723083,0.2832354304381215,9.940281173169252,7.378021860778389,1.926554679039798,8.155400638476078,212.7297002628751,0.302994251787455,2.7959971867315785,Medium,2024,January,Monday,22,Evening,21.4,High
2024-01-01 22:03:00,32,Maintenance,87.00202479042557,4.772944518471375,3.985295726356104,10.638226492390322,1.3735358607030037,3.230572079735532,327.770513891985,0.7235875461970497,1.9776872128814045,Medium,2024,January,Monday,22,Evening,82.24,High
2024-01-01 22:04:00,10,Idle,74.57897990626603,4.956880256003826,8.214488849923093,8.866669967440739,0.9798635866789412,4.29215382716645,345.7208498438635,0.4479070407403814,13.444011513687926,Low,2024,January,Monday,22,Evening,42.09,High
2024-01-01 22:05:00,10,Active,57.24439188468176,3.592985737173872,2.777016309652816,45.17038801665242,4.699843755548521,2.8614930238450063,323.069758644905,0.0437720808434891,3.013877904958134,Medium,2024,January,Monday,22,Evening,116.34,High
2024-01-01 22:06:00,19,Active,82.95979638101485,1.1215222156251117,3.9969227342719873,8.402587432582507,3.2209626775054123,4.455476203871314,289.4661087273586,0.7499186896313657,1.1359245312959088,Medium,2024,January,Monday,22,Evening,72.42,High
2024-01-01 22:07:00,46,Active,63.67147880906508,2.8950323163436567,8.145937763400962,24.87442863197756,3.676573416400336,6.833549010631248,402.78628669565455,0.7089817426152334,0.2911668622621122,High,2024,January,Monday,22,Evening,49.45,High
2024-01-01 22:08:00,34,Active,37.5967135061301,0.4767933849866914,5.304795303782859,30.45349059567651,3.963066001088132,9.00263080438444,289.9211567304461,0.0689276677457166,7.2852000283640175,Low,2024,January,Monday,22,Evening,54.65,High
2024-01-01 22:09:00,33,Idle,49.21259803348335,3.804698970169511,6.80426776953804,13.651682658038194,0.102830971584823,3.454795378293991,309.5690051834639,0.7509698260185017,4.798926720775338,Medium,2024,January,Monday,22,Evening,45.5,High
2024-01-01 22:10:00,23,Idle,84.45205384131248,2.5964740088592326,5.101213498104141,11.996280406910792,4.710588664491667,0.3576161208819461,194.65431912708328,0.8444359255621963,3.1724694077963016,Low,2024,January,Monday,22,Evening,38.16,High
2024-01-01 22:11:00,28,Active,88.65255867055738,3.9148314843058825,9.137625200395863,42.61303868077524,4.701930314699526,3.924015047350392,203.29821521791783,0.9997628164691088,14.685901085052148,Low,2024,January,Monday,22,Evening,22.25,High
2024-01-01 22:12:00,32,Active,81.64075302800953,4.528103087305677,5.302777660068889,35.58494178040871,1.050145893597712,6.294894145582893,184.97601155894927,0.994136358669864,7.959056282436451,Low,2024,January,Monday,22,Evening,34.88,High
2024-01-01 22:13:00,50,Active,48.79664498070008,0.6899523134646367,5.96149853198658,2.4623047430306846,4.824277338750654,0.8424463878500321,415.7445856452128,0.0490707990400869,10.667329036093308,Low,2024,January,Monday,22,Evening,69.74,High
2024-01-01 22:14:00,7,Active,82.31532602723101,0.881162697949491,7.794489442770343,40.40304810325274,0.2650609036003754,8.901183924565746,311.2889338327116,0.0306877398142585,9.566656524329794,Low,2024,January,Monday,22,Evening,39.94,High
2024-01-01 22:15:00,29,Active,32.46855778929118,2.0035299268050824,2.3869039915285404,13.346264745575636,3.2839848082236616,0.2924346095913144,411.9286094078158,0.7115974683900642,7.769937174435665,Low,2024,January,Monday,22,Evening,172.58,High
2024-01-01 22:16:00,8,Active,76.14052305936036,2.5153811164604325,6.674796119358559,5.21591412023605,4.394105121983593,0.0737563212493619,220.96135269898983,0.070481438118453,14.00987748719112,Low,2024,January,Monday,22,Evening,33.1,High
2024-01-01 22:17:00,1,Active,86.49579738691764,0.1541727494240619,7.598461325016735,47.36614001559042,4.873656251174027,0.8199285981772375,287.7671361191792,0.2625477058189249,6.283743102418144,Low,2024,January,Monday,22,Evening,37.87,High
2024-01-01 22:18:00,3,Active,45.94156581430399,1.8685950770387487,6.467650226787001,25.500150740469465,4.528777602466371,5.603667866811096,455.91238344784506,0.0190886856011306,6.214290198211226,Low,2024,January,Monday,22,Evening,70.49,High
2024-01-01 22:19:00,24,Idle,30.86871304093855,4.433406035809562,1.5603952460918915,4.782810904917285,4.241342662353516,0.1651687940787694,230.39483095581096,0.1654879677790608,14.9944032043275,Low,2024,January,Monday,22,Evening,147.65,High
2024-01-01 22:20:00,23,Idle,78.52437360875986,4.593949272253451,4.794306593496286,27.3926480277376,4.364056970454509,0.0055564963662779,181.1382180061252,0.6619556201277248,5.783086596997123,Low,2024,January,Monday,22,Evening,37.78,High
2024-01-01 22:21:00,8,Active,48.49863533201263,1.924153595574193,3.730581734739217,36.12704765230991,4.709932828936309,2.4490931366037207,322.92415969684384,0.4130746829301173,12.614596410559484,Low,2024,January,Monday,22,Evening,86.56,High
2024-01-01 22:22:00,47,Active,39.280279918953646,3.722592432708356,2.0531271316324147,10.387249952075749,0.9140301088220188,3.637942449175968,87.44760051673141,0.3890270294143033,5.697121063850076,Low,2024,January,Monday,22,Evening,42.59,High
2024-01-01 22:23:00,37,Active,37.34517780967177,2.024201349859638,5.859988276511281,44.46037643642599,0.0114669611040235,3.2772481952281995,193.02838836609968,0.3362454227557403,7.121479044384335,Low,2024,January,Monday,22,Evening,32.94,High
2024-01-01 22:24:00,3,Active,32.391562715213496,4.420418474519859,3.382375479650453,14.809520088073642,0.0138301224402453,6.250009269276466,272.97240507766264,0.5387070186311995,2.895484645734863,Medium,2024,January,Monday,22,Evening,80.7,High
2024-01-01 22:25:00,33,Maintenance,86.70451067558382,0.2756250825192388,3.717114049617826,47.38557321344589,1.0301590558402522,7.414833579895163,180.07713675873524,0.3549381576981695,12.87625418456662,Low,2024,January,Monday,22,Evening,48.45,High
2024-01-01 22:26:00,28,Active,71.39441089132731,1.4918075920363665,4.721905358162344,38.00271101181797,4.277902743974761,9.42980553419466,451.1519396415397,0.6442719018523964,3.3239664585170274,Medium,2024,January,Monday,22,Evening,95.54,High
2024-01-01 22:27:00,47,Active,54.66303368416232,1.3263537041953763,8.233717470152296,23.017596233686856,3.792289978352324,7.697569281319764,328.7987155484671,0.7918282600614357,7.929399956624809,Low,2024,January,Monday,22,Evening,39.93,High
2024-01-01 22:28:00,8,Idle,73.12809058387074,0.9525256964928,6.358673246801668,24.59753890403657,2.4850953201932424,1.185507156189679,475.2470541167574,0.2196664525541466,6.658339915574041,Low,2024,January,Monday,22,Evening,74.74,High
2024-01-01 22:29:00,34,Active,72.52682183921584,3.252545292383216,5.965921858338461,47.34235659911775,1.4951337939398224,2.0027884353647742,368.33179810550047,0.8951375426376109,9.427266085275871,Low,2024,January,Monday,22,Evening,61.74,High
2024-01-01 22:30:00,35,Active,79.18977147268808,3.727501831217421,4.834411995964055,21.273241504664377,3.1800939037289133,6.389129981361567,486.9582397261067,0.9302949383782056,5.551233904240071,Low,2024,January,Monday,22,Evening,100.73,High
2024-01-01 22:31:00,32,Active,45.99658719014527,4.517476716212194,7.530626333075787,30.329749995488783,0.7359701659905915,8.329004714378886,142.95369272477444,0.9499357838227986,12.422470271586672,Low,2024,January,Monday,22,Evening,18.98,High
2024-01-01 22:32:00,24,Idle,78.10335641335777,2.800620359243926,6.650407453175445,9.698001538587278,1.11320557877979,3.907977179781653,390.1822422780547,0.0363667528891391,5.561525282970994,Low,2024,January,Monday,22,Evening,58.67,High
2024-01-01 22:33:00,14,Maintenance,37.3259759960926,2.4043954860017216,8.806284649517414,11.357612939168364,3.934854084873264,2.985800101280546,52.1305480370595,0.3944652780603557,3.3706175741324618,Low,2024,January,Monday,22,Evening,5.92,High
2024-01-01 22:34:00,32,Active,45.99448968994539,3.9417759807286528,6.244590088163548,16.223576957305323,2.170189852206723,6.809210292233439,103.82465330577378,0.2242322769000539,7.701063523875866,Low,2024,January,Monday,22,Evening,16.63,High
2024-01-01 22:35:00,46,Active,85.02512983634549,3.2911426965756463,9.767715767209532,17.25412261966334,3.64889449030636,0.656112855963572,187.45574983309837,0.3766702065617725,7.233626754759045,Low,2024,January,Monday,22,Evening,19.19,High
2024-01-01 22:36:00,43,Idle,48.69298579438855,0.8693615654263946,4.247602007743348,26.709562340125224,2.3906603240541497,6.0917652477243935,279.8010170782241,0.0526624707128576,1.17583075593416,Medium,2024,January,Monday,22,Evening,65.87,High
2024-01-01 22:37:00,16,Active,84.75828529700081,4.162138020800146,4.6974706408498985,4.419799256150988,0.5264595557026719,9.039061310685147,401.21812402231575,0.5629090081887239,5.457436818323193,Low,2024,January,Monday,22,Evening,85.41,High
2024-01-01 22:38:00,4,Active,61.60120780429527,2.016455244236468,7.6872757537645136,39.16757570653087,1.3984890072514056,7.314978259110237,206.9396467883134,0.6985647434705973,0.2842157018593211,Medium,2024,January,Monday,22,Evening,26.92,High
2024-01-01 22:39:00,37,Active,50.79220147092914,1.3539050415841676,4.677333167105147,35.78320512540875,2.709618076245754,8.296216127346392,438.1056813939542,0.4157926515229635,2.822115068502318,Medium,2024,January,Monday,22,Evening,93.67,High
2024-01-01 22:40:00,21,Active,56.323172483691565,1.8518166445935809,3.3950210249444748,1.893360273070208,4.540363260234481,2.3035910760007647,293.04176639498417,0.2570830991075848,13.545464972809386,Low,2024,January,Monday,22,Evening,86.32,High
2024-01-01 22:41:00,14,Maintenance,32.03305415138684,4.246481639706877,5.958555300247689,29.58593713626624,2.9168218703123605,5.849241103048056,187.9327218245581,0.0946692516351951,13.360032788893406,Low,2024,January,Monday,22,Evening,31.54,High
2024-01-01 22:42:00,31,Active,49.78852403280254,3.0695201795427858,5.2684282717009285,32.54097143840681,0.6014348732142549,1.6700078199300228,229.7674505334809,0.0358631723475646,9.158012394808775,Low,2024,January,Monday,22,Evening,43.61,High
2024-01-01 22:43:00,48,Active,36.780067117710985,0.7139028027307692,3.318862467196458,4.914498707963963,2.675546308658596,6.271555102421937,271.8172814680926,0.1595230285263527,6.238644049655914,Low,2024,January,Monday,22,Evening,81.9,High
2024-01-01 22:44:00,18,Idle,80.79617983883946,1.620629194105741,3.961512277453932,45.56440715345415,2.2968778337849,3.783324797852509,359.16025367975004,0.4683699008307049,7.862712139864067,Low,2024,January,Monday,22,Evening,90.66,High
